title,price,original_price,sale_discount,product_url,image_url
Diamond Stud Earrings 1/2 ct tw Round 10K Rose Gold,"1,039.99","1,299.99",20.0,https://www.jared.com/diamond-stud-earrings-12-ct-tw-round-10k-rose-gold/p/V-182537201,https://www.jared.com/productimages/processed/V-182537201_0_260.jpg?pristine=true
Natural Emerald Earrings 1/5 ct tw Diamonds Round 10K White Gold,799.20,999.00,20.0,https://www.jared.com/natural-emerald-earrings-15-ct-tw-diamonds-round-10k-white-gold/p/V-920288800,https://www.jared.com/productimages/processed/V-920288800_0_260.jpg?pristine=true
Cultured Pearl Earrings 1/3 ct tw Diamonds 14K White Gold,"1,039.99","1,299.99",20.0,https://www.jared.com/cultured-pearl-earrings-13-ct-tw-diamonds-14k-white-gold/p/V-480660000,https://www.jared.com/productimages/processed/V-480660000_0_260.jpg?pristine=true
Diamond Hoop Earrings 1-1/2 ct tw Round 18K White Gold,"3,839.99","4,799.99",20.0,https://www.jared.com/diamond-hoop-earrings-112-ct-tw-round-18k-white-gold/p/V-182703203,https://www.jared.com/productimages/processed/V-182703203_0_260.jpg?pristine=true
Le Vian Natural Ruby Earrings 1/3 ct tw Diamonds 14K Vanilla Gold,"3,000.00","3,750.00",20.0,https://www.jared.com/le-vian-natural-ruby-earrings-13-ct-tw-diamonds-14k-vanilla-gold/p/V-910383203,https://www.jared.com/productimages/processed/V-910383203_0_260.jpg?pristine=true
Diamond Stud Earrings 1/2 ct tw Round 10K Yellow Gold,"1,039.99","1,299.99",20.0,https://www.jared.com/diamond-stud-earrings-12-ct-tw-round-10k-yellow-gold/p/V-182535500,https://www.jared.com/productimages/processed/V-182535500_0_260.jpg?pristine=true
Diamond Stud Earrings 1/2 ct tw Round 14K White Gold,"1,200.00","1,500.00",20.0,https://www.jared.com/diamond-stud-earrings-12-ct-tw-round-14k-white-gold/p/V-877467908,https://www.jared.com/productimages/processed/V-877467908_0_260.jpg?pristine=true
Lab-Created Diamond Earrings 1 1/2 ct tw Round 14K White Gold,"1,720.00","2,150.00",20.0,https://www.jared.com/labcreated-diamond-earrings-1-12-ct-tw-round-14k-white-gold/p/V-393691706,https://www.jared.com/productimages/processed/V-393691706_0_260.jpg?pristine=true
Diamond Stud Earrings 1 ct tw Round 14K Rose Gold,"2,079.99","2,599.99",20.0,https://www.jared.com/diamond-stud-earrings-1-ct-tw-round-14k-rose-gold/p/V-950243600,https://www.jared.com/productimages/processed/V-950243600_0_260.jpg?pristine=true
Le Vian Mare Azzurro Natural Multi-Gemstone Earrings 3/8 ct tw 14K Vanilla Gold,"2,400.00","3,000.00",20.0,https://www.jared.com/le-vian-mare-azzurro-natural-multigemstone-earrings-38-ct-tw-14k-vanilla-gold/p/V-802702706,https://www.jared.com/productimages/processed/V-802702706_0_260.jpg?pristine=true
Diamond Dangle Earrings 1 cttw Emerald-cut/Round 14K White Gold,"2,799.99","3,499.99",20.0,https://www.jared.com/diamond-dangle-earrings-1-cttw-emeraldcutround-14k-white-gold/p/V-741329407,https://www.jared.com/productimages/processed/V-741329407_0_260.jpg?pristine=true
Lab-Created Diamond Earrings 1-1/2 ct tw Round 14K White Gold,"2,320.00","2,900.00",20.0,https://www.jared.com/labcreated-diamond-earrings-112-ct-tw-round-14k-white-gold/p/V-182554600,https://www.jared.com/productimages/processed/V-182554600_0_260.jpg?pristine=true
Le Vian Sunny Yellow Diamond Stud Earrings 1 ct tw 14K Two-Tone Gold,"4,320.00","5,400.00",20.0,https://www.jared.com/le-vian-sunny-yellow-diamond-stud-earrings-1-ct-tw-14k-twotone-gold/p/V-182691408,https://www.jared.com/productimages/processed/V-182691408_0_260.jpg?pristine=true
Le Vian Emerald Earrings 1/3 ct tw Diamonds 14K Vanilla Gold,"1,440.00","1,800.00",20.0,https://www.jared.com/le-vian-emerald-earrings-13-ct-tw-diamonds-14k-vanilla-gold/p/V-135116705,https://www.jared.com/productimages/processed/V-135116705_0_260.jpg?pristine=true
Diamond Knot Box Set 5/8 ct tw 10K White Gold,"1,600.00","2,000.00",20.0,https://www.jared.com/diamond-knot-box-set-58-ct-tw-10k-white-gold/p/V-491536405,https://www.jared.com/productimages/processed/V-491536405_0_260.jpg?pristine=true
Diamond Hoops 1 ct tw Round 18K White Gold Earrings,"2,800.00","3,500.00",20.0,https://www.jared.com/diamond-hoops-1-ct-tw-round-18k-white-gold-earrings/p/V-181291206,https://www.jared.com/productimages/processed/V-181291206_0_260.jpg?pristine=true
Le Vian Chocolate Diamonds 1-1/2 ct tw 14K Gold Earrings,"2,880.00","3,600.00",20.0,https://www.jared.com/le-vian-chocolate-diamonds-112-ct-tw-14k-gold-earrings/p/V-182117806,https://www.jared.com/productimages/processed/V-182117806_0_260.jpg?pristine=true
Le Vian Chocolate Diamond Earrings 3/8 carat tw 14K Gold,920.00,"1,150.00",20.0,https://www.jared.com/le-vian-chocolate-diamond-earrings-38-carat-tw-14k-gold/p/V-182466300,https://www.jared.com/productimages/processed/V-182466300_0_260.jpg?pristine=true
Le Vian Chocolate Diamond Earrings 5/8 ct tw Round 14K Vanilla Gold,"1,439.99","1,799.99",20.0,https://www.jared.com/le-vian-chocolate-diamond-earrings-58-ct-tw-round-14k-vanilla-gold/p/V-182609507,https://www.jared.com/productimages/processed/V-182609507_0_260.jpg?pristine=true
Morganite Earrings 1/6 ct tw Diamonds 10K Rose Gold,799.99,999.99,20.0,https://www.jared.com/morganite-earrings-16-ct-tw-diamonds-10k-rose-gold/p/V-234935106,https://www.jared.com/productimages/processed/V-234935106_0_260.jpg?pristine=true
