title,price,original_price,sale_discount,product_url,image_url
Lab-Created Diamond by KAY Round-Cut Solitaire Stud Earrings 3/4 ct tw 10K Rose Gold (I/SI2),699.99,999.99,30.0,https://www.kay.com/labcreated-diamond-by-kay-roundcut-solitaire-stud-earrings-34-ct-tw-10k-rose-gold-isi2/p/V-190335303,https://www.kay.com/productimages/processed/V-190335303_0_260.jpg?pristine=true
Peridot Earrings Sterling Silver,55.99,79.99,30.0,https://www.kay.com/peridot-earrings-sterling-silver/p/V-374508707,https://www.kay.com/productimages/processed/V-374508707_0_260.jpg?pristine=true
Lab-Created Diamonds by KAY Emerald-Cut Solitaire Stud Earrings 1 ct tw 14K White Gold (F/SI2),"1,315.30","1,879.00",30.0,https://www.kay.com/labcreated-diamonds-by-kay-emeraldcut-solitaire-stud-earrings-1-ct-tw-14k-white-gold-fsi2/p/V-190282602,https://www.kay.com/productimages/processed/V-190282602_0_260.jpg?pristine=true
Boxed Set Topaz/Lab-Created White Sapphires Sterling Silver,279.99,399.99,30.0,https://www.kay.com/boxed-set-topazlabcreated-white-sapphires-sterling-silver/p/V-375589900,https://www.kay.com/productimages/processed/V-375589900_0_260.jpg?pristine=true
Lab-Created Emerald Ear Cuff Sterling Silver,55.99,79.99,30.0,https://www.kay.com/labcreated-emerald-ear-cuff-sterling-silver/p/V-135509002,https://www.kay.com/productimages/processed/V-135509002_0_260.jpg?pristine=true
Hoop Earrings Lab-Created Sapphire Sterling Silver,104.99,149.99,30.0,https://www.kay.com/hoop-earrings-labcreated-sapphire-sterling-silver/p/V-134275306,https://www.kay.com/productimages/processed/V-134275306_0_260.jpg?pristine=true
Oval-Cut Opal Solitaire Stud Earrings 14K Yellow Gold,139.99,199.99,30.0,https://www.kay.com/ovalcut-opal-solitaire-stud-earrings-14k-yellow-gold/p/V-220447902,https://www.kay.com/productimages/processed/V-220447902_0_260.jpg?pristine=true
Lab-Created Ruby & White Lab-Created Sapphire Heart Boxed Set Sterling Silver,125.99,179.99,30.0,https://www.kay.com/labcreated-ruby-white-labcreated-sapphire-heart-boxed-set-sterling-silver/p/V-135219309,https://www.kay.com/productimages/processed/V-135219309_0_260.jpg?pristine=true
Penguin Earrings 1/8 ct tw Diamonds Sterling Silver,139.99,199.99,30.0,https://www.kay.com/penguin-earrings-18-ct-tw-diamonds-sterling-silver/p/V-182010607,https://www.kay.com/productimages/processed/V-182010607_0_260.jpg?pristine=true
Lab-Created Diamonds by KAY Princess-Cut Solitaire Stud Earrings 1/2 ct tw 14K White Gold (F/SI2),615.30,879.00,30.0,https://www.kay.com/labcreated-diamonds-by-kay-princesscut-solitaire-stud-earrings-12-ct-tw-14k-white-gold-fsi2/p/V-190282107,https://www.kay.com/productimages/processed/V-190282107_0_260.jpg?pristine=true
Garnet & White Lab-Created Stud Earrings Sterling Silver,69.99,99.99,30.0,https://www.kay.com/garnet-white-labcreated-stud-earrings-sterling-silver/p/V-376678304,https://www.kay.com/productimages/processed/V-376678304_0_260.jpg?pristine=true
Blue/White Topaz Dangle Earrings Sterling Silver,139.99,199.99,30.0,https://www.kay.com/bluewhite-topaz-dangle-earrings-sterling-silver/p/V-376667301,https://www.kay.com/productimages/processed/V-376667301_0_260.jpg?pristine=true
White Lab-Created Sapphire Swirl Gift Set Sterling Silver,209.99,299.99,30.0,https://www.kay.com/white-labcreated-sapphire-swirl-gift-set-sterling-silver/p/V-513359404,https://www.kay.com/productimages/processed/V-513359404_0_260.jpg?pristine=true
