title,price,brand,availability,product_url,price_off
EPOS Sennheiser Gaming GSX 300 USB AMP Sound Card - Snow,$129.00,EPOS,In Stock,https://www.mwave.com.au/product/epos-sennheiser-gaming-gsx-300-usb-amp-sound-card-snow-ac36099,
Creative Sound BlasterX AE-7 Hi-res PCI-e DAC and Amp Sound Card,$329.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blasterx-ae7-hires-pcie-dac-and-amp-sound-card-ac27776,
Creative Sound BlasterX G6 7.1 Hi-res Gaming DAC and USB Sound Card,$249.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blasterx-g6-71-hires-gaming-dac-and-usb-sound-card-ac20959,
Creative Sound Blaster Play! 3 USB DAC Amp and Sound Card,$39.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blaster-play-3-usb-dac-amp-and-sound-card-ac07758,
RODE AI-Micro Ultra Compact Dual Channel USB Audio Interface,$119.00,RODE,In Stock,https://www.mwave.com.au/product/rode-aimicro-ultra-compact-dual-channel-usb-audio-interface-ac49120,
Creative Sound Blaster Audigy Rx 7.1 Ch PCI-E Sound Card,$109.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blaster-audigy-rx-71-ch-pcie-sound-card-ab58962,
Audioengine N22 Desktop Power Amplifier,$299.00,Audioengine,In Stock,https://www.mwave.com.au/product/audioengine-n22-desktop-power-amplifier-ac05353,
RODE RODECaster Duo Integrated Audio Production Studio,$679.00,RODE,In Stock,https://www.mwave.com.au/product/rode-rodecaster-duo-integrated-audio-production-studio-ac67403,
Razer Audio Mixer All-in-One Analog Mixer for Broadcasting/Streaming,$419.00,Razer,In Stock,https://www.mwave.com.au/product/razer-audio-mixer-allinone-analog-mixer-for-broadcastingstreaming-ac53415,
Creative Sound BlasterX AE-5 Plus Hi-res PCI-e DAC RGB Gaming Sound Card,$239.95,Creative,In Stock,https://www.mwave.com.au/product/creative-sound-blasterx-ae5-plus-hires-pcie-dac-rgb-gaming-sound-card-ac39935,
Streamer Bundle : RODE Streamer X + NTH-100M Headset,$499.00,Streamer,In Stock,https://www.mwave.com.au/product/streamer-bundle-rode-streamer-x-nth100m-headset-ac71112,"$1,028.00"
Sennheiser BT T100 Bluetooth Audio Transmitter,$119.00,Sennheiser,In Stock,https://www.mwave.com.au/product/sennheiser-bt-t100-bluetooth-audio-transmitter-ac14814,
RODE Complete Studio Microphone Kit with Audio Interface,$499.00,RODE,In Stock,https://www.mwave.com.au/product/rode-complete-studio-microphone-kit-with-audio-interface-ac27539,
ASTRO MixAmp Pro TR for PlayStation 4 & PC/Mac,$329.95,ASTRO,In Stock,https://www.mwave.com.au/product/astro-mixamp-pro-tr-for-playstation-4-pcmac-ac31563,
ASTRO MixAmp Pro TR for Xbox One & PC/Mac,$329.95,ASTRO,In Stock,https://www.mwave.com.au/product/astro-mixamp-pro-tr-for-xbox-one-pcmac-ac31564,
SWAMP 3 Channel Mixer Audio Interface,$89.95,SWAMP,Out Of Stock,https://www.mwave.com.au/product/swamp-3-channel-mixer-audio-interface-ac33298,
EPOS Sennheiser Gaming GSX 300 USB AMP Sound Card,$129.00,EPOS,Out Of Stock,https://www.mwave.com.au/product/epos-sennheiser-gaming-gsx-300-usb-amp-sound-card-ac29415,
Shure SHA900 Portable Listening Amplifier with USB PSU,"$1,599.00",Shure,In Stock,https://www.mwave.com.au/product/shure-sha900-portable-listening-amplifier-with-usb-psu-ac30884,
EPOS Sennheiser GSX 1200 PRO Virtual 7.1 Gaming Audio Amplifier,$399.00,EPOS,Out Of Stock,https://www.mwave.com.au/product/epos-sennheiser-gsx-1200-pro-virtual-71-gaming-audio-amplifier-ac36278,
EarMen Sparrow Preamp Headphone AMP - USB DAC,$399.00,EarMen,In Stock,https://www.mwave.com.au/product/earmen-sparrow-preamp-headphone-amp-usb-dac-ac38810,
RODE RODECaster Pro Podcast Production Console,$759.00,RODE,Out Of Stock,https://www.mwave.com.au/product/rode-rodecaster-pro-podcast-production-console-ac21458,
EPOS Gaming GSX 1000 USB Virtual 7.1 Gaming External Sound Card,$349.00,EPOS,Out Of Stock,https://www.mwave.com.au/product/epos-gaming-gsx-1000-usb-virtual-71-gaming-external-sound-card-ac68573,
Audioengine D2R 24-Bit Wireless D2 Add-on Receiver,$299.00,Audioengine,In Stock,https://www.mwave.com.au/product/audioengine-d2r-24bit-wireless-d2-addon-receiver-ac05349,
