Title,Price,Original Price,Sale Discount,Product URL,Image URL,Stone Type,Metal Type
Diamond Elongated Hoop Earrings 1/2 ct tw 10K White Gold,699.99,999.99,30.0,https://www.kay.com/diamond-elongated-hoop-earrings-12-ct-tw-10k-white-gold/p/V-701484204,https://www.kay.com/productimages/processed/V-701484204_0_260.jpg?pristine=true,Diamond,Gold
Diamond Heart Outline & Heartbeat Stud Earrings 1/8 ct tw Sterling Silver & 10K Yellow Gold,279.99,399.99,30.0,https://www.kay.com/diamond-heart-outline-heartbeat-stud-earrings-18-ct-tw-sterling-silver-10k-yellow-gold/p/V-701484305,https://www.kay.com/productimages/processed/V-701484305_0_260.jpg?pristine=true,Diamond,Sterling+Silver
Diamond Two-Stone Heart Dangle Earrings 3/8 ct tw 10K White Gold,839.93,"1,199.90",30.0,https://www.kay.com/diamond-twostone-heart-dangle-earrings-38-ct-tw-10k-white-gold/p/V-715790402,https://www.kay.com/productimages/processed/V-715790402_0_260.jpg?pristine=true,Diamond,Gold
Diamond Cushion-Shaped Halo Stud Earrings 1 ct tw 10K White Gold,"1,399.99","1,999.99",30.0,https://www.kay.com/diamond-cushionshaped-halo-stud-earrings-1-ct-tw-10k-white-gold/p/V-715853800,https://www.kay.com/productimages/processed/V-715853800_0_260.jpg?pristine=true,Diamond,Gold
Diamond Cushion-Shaped Halo Stud Earrings 1/4 ct tw 10K White Gold,419.99,599.99,30.0,https://www.kay.com/diamond-cushionshaped-halo-stud-earrings-14-ct-tw-10k-white-gold/p/V-715854307,https://www.kay.com/productimages/processed/V-715854307_0_260.jpg?pristine=true,Diamond,Gold
Unstoppable Love Diamond Solitaire Circle Drop Earrings 1/5 ct tw 10K White Gold,559.99,799.99,30.0,https://www.kay.com/unstoppable-love-diamond-solitaire-circle-drop-earrings-15-ct-tw-10k-white-gold/p/V-723358406,https://www.kay.com/productimages/processed/V-723358406_0_260.jpg?pristine=true,Diamond,Gold
Diamond Two-Stone Heart Stud Earrings 1/3 ct tw Sterling Silver,489.99,699.99,30.0,https://www.kay.com/diamond-twostone-heart-stud-earrings-13-ct-tw-sterling-silver/p/V-723367607,https://www.kay.com/productimages/processed/V-723367607_0_260.jpg?pristine=true,Diamond,Sterling+Silver
Diamond Halo Stud Earrings 1/2 ct tw 10K White Gold,699.99,999.99,30.0,https://www.kay.com/diamond-halo-stud-earrings-12-ct-tw-10k-white-gold/p/V-723396608,https://www.kay.com/productimages/processed/V-723396608_0_260.jpg?pristine=true,Diamond,Gold
Diamond Halo Stud Earrings 1 ct tw 10K White Gold,"1,399.99","1,999.99",30.0,https://www.kay.com/diamond-halo-stud-earrings-1-ct-tw-10k-white-gold/p/V-723396709,https://www.kay.com/productimages/processed/V-723396709_0_260.jpg?pristine=true,Diamond,Gold
"Le Vian Sunny Yellow Diamond Earrings 5/8 ct tw 14K Two-Tone Gold


Clearance","2,099.99","3,499.99",40.0,https://www.kay.com/le-vian-sunny-yellow-diamond-earrings-58-ct-tw-14k-twotone-gold/p/V-731440309,https://www.kay.com/productimages/processed/V-731440309_0_260.jpg?pristine=true,Diamond,Gold
Multi-Diamond Oval-Shaped Stud Earrings 1/4 ct tw 10K White Gold,349.99,499.99,30.0,https://www.kay.com/multidiamond-ovalshaped-stud-earrings-14-ct-tw-10k-white-gold/p/V-731465605,https://www.kay.com/productimages/processed/V-731465605_0_260.jpg?pristine=true,Diamond,Gold
THE LEO Diamond Princess-Cut Cushion Frame Stud Earrings 1 ct tw 14K White Gold,"3,499.99","4,999.99",30.0,https://www.kay.com/the-leo-diamond-princesscut-cushion-frame-stud-earrings-1-ct-tw-14k-white-gold/p/V-731471203,https://www.kay.com/productimages/processed/V-731471203_0_260.jpg?pristine=true,Diamond,Gold
Diamond Hoop Earrings 1 ct tw 10K White Gold 40.2mm,"1,399.99","1,999.99",30.0,https://www.kay.com/diamond-hoop-earrings-1-ct-tw-10k-white-gold-402mm/p/V-741456406,https://www.kay.com/productimages/processed/V-741456406_0_260.jpg?pristine=true,Diamond,Gold
Unstoppable Love Diamond Huggie Hoop Dangle Earrings 1/4 ct tw 10K White Gold,699.99,999.99,30.0,https://www.kay.com/unstoppable-love-diamond-huggie-hoop-dangle-earrings-14-ct-tw-10k-white-gold/p/V-762176307,https://www.kay.com/productimages/processed/V-762176307_0_260.jpg?pristine=true,Diamond,Gold
"Le Vian Diamond Dangle Earrings 1 ct tw 14K Two-Tone Gold


Online Exclusive","2,099.99","2,999.99",30.0,https://www.kay.com/le-vian-diamond-dangle-earrings-1-ct-tw-14k-twotone-gold/p/V-790190401,https://www.kay.com/productimages/processed/V-790190401_0_260.jpg?pristine=true,Diamond,Gold
"Le Vian Chocolate Twist Diamond Earrings 7/8 ct tw 14K Strawberry Gold


Online Exclusive","2,099.99","2,999.99",30.0,https://www.kay.com/le-vian-chocolate-twist-diamond-earrings-78-ct-tw-14k-strawberry-gold/p/V-790220507,https://www.kay.com/productimages/processed/V-790220507_0_260.jpg?pristine=true,Diamond,Gold
"Le Vian Chocolate Waterfall Round-Cut Diamond Hoop Earrings 7/8 ct tw 14K Honey Gold


Online Exclusive","2,449.99","3,499.99",30.0,https://www.kay.com/le-vian-chocolate-waterfall-roundcut-diamond-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-790220608,https://www.kay.com/productimages/processed/V-790220608_0_260.jpg?pristine=true,Diamond,Gold
